,turn,assassin,algorithm,data,seed,cb,ci
8102,5,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.9600000000000001,0.001
8103,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.9600000000000001,0.001
8104,6,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.9600000000000001,0.001
8105,4,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.9600000000000001,0.001
8106,6,1,1,AI_dataset\wup_sim_mat.npz,1189909554,0.9600000000000001,0.001
8107,4,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.9600000000000001,0.001
8108,5,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.9600000000000001,0.001
8109,5,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.9600000000000001,0.001
8110,6,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.9600000000000001,0.001
8111,5,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.9600000000000001,0.001
8112,5,0,1,AI_dataset\wup_sim_mat.npz,1668885673,0.9600000000000001,0.001
8113,7,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.9600000000000001,0.001
8114,6,0,1,AI_dataset\wup_sim_mat.npz,639431775,0.9600000000000001,0.001
8115,5,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.9600000000000001,0.001
8116,4,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.9600000000000001,0.001
8117,6,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.9600000000000001,0.001
8118,5,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.9600000000000001,0.001
8119,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.9600000000000001,0.001
8120,6,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.9600000000000001,0.001
8121,4,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.9600000000000001,0.001
8122,7,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.9600000000000001,0.001
8123,9,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.9600000000000001,0.001
8124,4,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.9600000000000001,0.001
8125,5,0,1,AI_dataset\wup_sim_mat.npz,238922116,0.9600000000000001,0.001
8126,4,0,1,AI_dataset\wup_sim_mat.npz,1614316044,0.9600000000000001,0.001
8127,4,0,1,AI_dataset\wup_sim_mat.npz,736948582,0.9600000000000001,0.001
8128,6,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.9600000000000001,0.001
8129,7,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.9600000000000001,0.001
8130,8,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.9600000000000001,0.001
8131,7,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.9600000000000001,0.001
8132,4,0,1,AI_dataset\wup_sim_mat.npz,1150815332,0.9600000000000001,0.001
8133,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.9600000000000001,0.001
8134,4,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.9600000000000001,0.001
8135,5,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.9600000000000001,0.001
8136,6,1,1,AI_dataset\wup_sim_mat.npz,969437725,0.9600000000000001,0.001
8137,5,0,1,AI_dataset\wup_sim_mat.npz,451886063,0.9600000000000001,0.001
8138,5,0,1,AI_dataset\wup_sim_mat.npz,2139802173,0.9600000000000001,0.001
8139,5,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.9600000000000001,0.001
8140,7,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.9600000000000001,0.001
8141,2,1,1,AI_dataset\wup_sim_mat.npz,2141207134,0.9600000000000001,0.001
8142,6,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.9600000000000001,0.001
8143,6,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.9600000000000001,0.001
8144,6,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.9600000000000001,0.001
8145,6,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.9600000000000001,0.001
8146,7,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.9600000000000001,0.001
8147,5,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.9600000000000001,0.001
8148,5,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.9600000000000001,0.001
8149,7,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.9600000000000001,0.001
8150,5,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.9600000000000001,0.001
8151,6,0,1,AI_dataset\wup_sim_mat.npz,136528092,0.9600000000000001,0.001
8152,5,0,1,AI_dataset\wup_sim_mat.npz,1400503354,0.9600000000000001,0.001
8153,6,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.9600000000000001,0.001
8154,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.9600000000000001,0.001
8155,5,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.9600000000000001,0.001
8156,4,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.9600000000000001,0.001
8157,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.9600000000000001,0.001
8158,5,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.9600000000000001,0.001
8159,6,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.9600000000000001,0.001
8160,5,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.9600000000000001,0.001
8161,6,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.9600000000000001,0.001
8162,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.9600000000000001,0.001
8163,5,0,1,AI_dataset\wup_sim_mat.npz,175956490,0.9600000000000001,0.001
8164,4,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.9600000000000001,0.001
8165,5,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.9600000000000001,0.001
8166,5,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.9600000000000001,0.001
8167,6,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.9600000000000001,0.001
8168,5,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.9600000000000001,0.001
8169,5,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.9600000000000001,0.001
8170,6,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.9600000000000001,0.001
8171,6,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.9600000000000001,0.001
8172,5,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.9600000000000001,0.001
8173,7,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.9600000000000001,0.001
8174,5,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.9600000000000001,0.001
8175,5,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.9600000000000001,0.001
8176,5,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.9600000000000001,0.001
8177,7,1,1,AI_dataset\wup_sim_mat.npz,1646262174,0.9600000000000001,0.001
8178,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.9600000000000001,0.001
8179,8,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.9600000000000001,0.001
8180,5,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.9600000000000001,0.001
8181,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.9600000000000001,0.001
8182,6,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.9600000000000001,0.001
8183,7,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.9600000000000001,0.001
8184,5,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.9600000000000001,0.001
8185,7,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.9600000000000001,0.001
8186,5,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.9600000000000001,0.001
8187,5,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.9600000000000001,0.001
8188,5,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.9600000000000001,0.001
8189,4,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.9600000000000001,0.001
8190,4,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.9600000000000001,0.001
8191,7,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.9600000000000001,0.001
8192,6,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.9600000000000001,0.001
8193,6,0,1,AI_dataset\wup_sim_mat.npz,903279675,0.9600000000000001,0.001
8194,3,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.9600000000000001,0.001
8195,4,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.9600000000000001,0.001
8196,6,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.9600000000000001,0.001
8197,6,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.9600000000000001,0.001
8198,4,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.9600000000000001,0.001
8199,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.9600000000000001,0.001
8200,2,1,1,AI_dataset\wup_sim_mat.npz,976493170,0.9600000000000001,0.002
8201,6,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.9600000000000001,0.002
8202,5,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.9600000000000001,0.002
8203,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.9600000000000001,0.002
8204,5,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.9600000000000001,0.002
8205,6,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.9600000000000001,0.002
8206,3,0,1,AI_dataset\wup_sim_mat.npz,1189909554,0.9600000000000001,0.002
8207,6,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.9600000000000001,0.002
8208,5,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.9600000000000001,0.002
8209,6,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.9600000000000001,0.002
8210,6,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.9600000000000001,0.002
8211,5,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.9600000000000001,0.002
8212,7,0,1,AI_dataset\wup_sim_mat.npz,1668885673,0.9600000000000001,0.002
8213,5,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.9600000000000001,0.002
8214,5,0,1,AI_dataset\wup_sim_mat.npz,639431775,0.9600000000000001,0.002
8215,6,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.9600000000000001,0.002
8216,6,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.9600000000000001,0.002
8217,5,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.9600000000000001,0.002
8218,6,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.9600000000000001,0.002
8219,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.9600000000000001,0.002
8220,6,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.9600000000000001,0.002
8221,4,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.9600000000000001,0.002
8222,6,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.9600000000000001,0.002
8223,9,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.9600000000000001,0.002
8224,5,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.9600000000000001,0.002
8225,6,0,1,AI_dataset\wup_sim_mat.npz,238922116,0.9600000000000001,0.002
8226,6,0,1,AI_dataset\wup_sim_mat.npz,1614316044,0.9600000000000001,0.002
8227,6,0,1,AI_dataset\wup_sim_mat.npz,736948582,0.9600000000000001,0.002
8228,6,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.9600000000000001,0.002
8229,7,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.9600000000000001,0.002
8230,8,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.9600000000000001,0.002
8231,7,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.9600000000000001,0.002
8232,4,0,1,AI_dataset\wup_sim_mat.npz,1150815332,0.9600000000000001,0.002
8233,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.9600000000000001,0.002
8234,5,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.9600000000000001,0.002
8235,4,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.9600000000000001,0.002
8236,7,1,1,AI_dataset\wup_sim_mat.npz,969437725,0.9600000000000001,0.002
8237,6,0,1,AI_dataset\wup_sim_mat.npz,451886063,0.9600000000000001,0.002
8238,6,1,1,AI_dataset\wup_sim_mat.npz,2139802173,0.9600000000000001,0.002
8239,5,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.9600000000000001,0.002
8240,8,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.9600000000000001,0.002
8241,6,0,1,AI_dataset\wup_sim_mat.npz,2141207134,0.9600000000000001,0.002
8242,5,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.9600000000000001,0.002
8243,6,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.9600000000000001,0.002
8244,5,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.9600000000000001,0.002
8245,5,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.9600000000000001,0.002
8246,5,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.9600000000000001,0.002
8247,5,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.9600000000000001,0.002
8248,5,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.9600000000000001,0.002
8249,7,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.9600000000000001,0.002
8250,4,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.9600000000000001,0.002
8251,5,0,1,AI_dataset\wup_sim_mat.npz,136528092,0.9600000000000001,0.002
8252,5,0,1,AI_dataset\wup_sim_mat.npz,1400503354,0.9600000000000001,0.002
8253,7,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.9600000000000001,0.002
8254,4,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.9600000000000001,0.002
8255,6,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.9600000000000001,0.002
8256,3,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.9600000000000001,0.002
8257,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.9600000000000001,0.002
8258,6,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.9600000000000001,0.002
8259,7,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.9600000000000001,0.002
8260,6,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.9600000000000001,0.002
8261,7,1,1,AI_dataset\wup_sim_mat.npz,1230070776,0.9600000000000001,0.002
8262,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.9600000000000001,0.002
8263,5,0,1,AI_dataset\wup_sim_mat.npz,175956490,0.9600000000000001,0.002
8264,4,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.9600000000000001,0.002
8265,4,1,1,AI_dataset\wup_sim_mat.npz,1720097726,0.9600000000000001,0.002
8266,6,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.9600000000000001,0.002
8267,6,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.9600000000000001,0.002
8268,5,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.9600000000000001,0.002
8269,6,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.9600000000000001,0.002
8270,6,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.9600000000000001,0.002
8271,6,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.9600000000000001,0.002
8272,5,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.9600000000000001,0.002
8273,8,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.9600000000000001,0.002
8274,5,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.9600000000000001,0.002
8275,6,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.9600000000000001,0.002
8276,5,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.9600000000000001,0.002
8277,8,1,1,AI_dataset\wup_sim_mat.npz,1646262174,0.9600000000000001,0.002
8278,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.9600000000000001,0.002
8279,4,1,1,AI_dataset\wup_sim_mat.npz,2061031886,0.9600000000000001,0.002
8280,4,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.9600000000000001,0.002
8281,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.9600000000000001,0.002
8282,6,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.9600000000000001,0.002
8283,7,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.9600000000000001,0.002
8284,8,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.9600000000000001,0.002
8285,7,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.9600000000000001,0.002
8286,5,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.9600000000000001,0.002
8287,5,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.9600000000000001,0.002
8288,5,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.9600000000000001,0.002
8289,6,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.9600000000000001,0.002
8290,4,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.9600000000000001,0.002
8291,8,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.9600000000000001,0.002
8292,6,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.9600000000000001,0.002
8293,6,0,1,AI_dataset\wup_sim_mat.npz,903279675,0.9600000000000001,0.002
8294,3,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.9600000000000001,0.002
8295,4,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.9600000000000001,0.002
8296,7,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.9600000000000001,0.002
8297,4,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.9600000000000001,0.002
8298,4,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.9600000000000001,0.002
8299,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.9600000000000001,0.002
8300,5,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.9600000000000001,0.003
8301,5,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.9600000000000001,0.003
8302,6,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.9600000000000001,0.003
8303,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.9600000000000001,0.003
8304,7,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.9600000000000001,0.003
8305,7,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.9600000000000001,0.003
8306,6,0,1,AI_dataset\wup_sim_mat.npz,1189909554,0.9600000000000001,0.003
8307,5,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.9600000000000001,0.003
8308,6,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.9600000000000001,0.003
8309,7,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.9600000000000001,0.003
8310,6,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.9600000000000001,0.003
8311,6,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.9600000000000001,0.003
8312,5,0,1,AI_dataset\wup_sim_mat.npz,1668885673,0.9600000000000001,0.003
8313,6,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.9600000000000001,0.003
8314,5,0,1,AI_dataset\wup_sim_mat.npz,639431775,0.9600000000000001,0.003
8315,6,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.9600000000000001,0.003
8316,6,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.9600000000000001,0.003
8317,7,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.9600000000000001,0.003
8318,6,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.9600000000000001,0.003
8319,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.9600000000000001,0.003
8320,6,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.9600000000000001,0.003
8321,5,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.9600000000000001,0.003
8322,6,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.9600000000000001,0.003
8323,9,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.9600000000000001,0.003
8324,5,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.9600000000000001,0.003
8325,6,0,1,AI_dataset\wup_sim_mat.npz,238922116,0.9600000000000001,0.003
8326,5,0,1,AI_dataset\wup_sim_mat.npz,1614316044,0.9600000000000001,0.003
8327,6,0,1,AI_dataset\wup_sim_mat.npz,736948582,0.9600000000000001,0.003
8328,4,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.9600000000000001,0.003
8329,7,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.9600000000000001,0.003
8330,9,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.9600000000000001,0.003
8331,6,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.9600000000000001,0.003
8332,4,0,1,AI_dataset\wup_sim_mat.npz,1150815332,0.9600000000000001,0.003
8333,5,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.9600000000000001,0.003
8334,6,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.9600000000000001,0.003
8335,5,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.9600000000000001,0.003
8336,7,0,1,AI_dataset\wup_sim_mat.npz,969437725,0.9600000000000001,0.003
8337,6,0,1,AI_dataset\wup_sim_mat.npz,451886063,0.9600000000000001,0.003
8338,7,1,1,AI_dataset\wup_sim_mat.npz,2139802173,0.9600000000000001,0.003
8339,7,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.9600000000000001,0.003
8340,8,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.9600000000000001,0.003
8341,6,0,1,AI_dataset\wup_sim_mat.npz,2141207134,0.9600000000000001,0.003
8342,6,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.9600000000000001,0.003
8343,6,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.9600000000000001,0.003
8344,5,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.9600000000000001,0.003
8345,5,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.9600000000000001,0.003
8346,5,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.9600000000000001,0.003
8347,4,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.9600000000000001,0.003
8348,7,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.9600000000000001,0.003
8349,7,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.9600000000000001,0.003
8350,5,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.9600000000000001,0.003
8351,5,0,1,AI_dataset\wup_sim_mat.npz,136528092,0.9600000000000001,0.003
8352,5,0,1,AI_dataset\wup_sim_mat.npz,1400503354,0.9600000000000001,0.003
8353,7,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.9600000000000001,0.003
8354,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.9600000000000001,0.003
8355,6,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.9600000000000001,0.003
8356,4,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.9600000000000001,0.003
8357,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.9600000000000001,0.003
8358,7,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.9600000000000001,0.003
8359,7,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.9600000000000001,0.003
8360,5,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.9600000000000001,0.003
8361,6,1,1,AI_dataset\wup_sim_mat.npz,1230070776,0.9600000000000001,0.003
8362,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.9600000000000001,0.003
8363,5,1,1,AI_dataset\wup_sim_mat.npz,175956490,0.9600000000000001,0.003
8364,4,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.9600000000000001,0.003
8365,5,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.9600000000000001,0.003
8366,6,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.9600000000000001,0.003
8367,6,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.9600000000000001,0.003
8368,6,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.9600000000000001,0.003
8369,6,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.9600000000000001,0.003
8370,6,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.9600000000000001,0.003
8371,7,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.9600000000000001,0.003
8372,4,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.9600000000000001,0.003
8373,9,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.9600000000000001,0.003
8374,6,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.9600000000000001,0.003
8375,6,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.9600000000000001,0.003
8376,6,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.9600000000000001,0.003
8377,7,1,1,AI_dataset\wup_sim_mat.npz,1646262174,0.9600000000000001,0.003
8378,6,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.9600000000000001,0.003
8379,7,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.9600000000000001,0.003
8380,4,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.9600000000000001,0.003
8381,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.9600000000000001,0.003
8382,6,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.9600000000000001,0.003
8383,7,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.9600000000000001,0.003
8384,7,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.9600000000000001,0.003
8385,7,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.9600000000000001,0.003
8386,5,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.9600000000000001,0.003
8387,4,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.9600000000000001,0.003
8388,6,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.9600000000000001,0.003
8389,7,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.9600000000000001,0.003
8390,4,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.9600000000000001,0.003
8391,6,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.9600000000000001,0.003
8392,6,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.9600000000000001,0.003
8393,5,0,1,AI_dataset\wup_sim_mat.npz,903279675,0.9600000000000001,0.003
8394,4,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.9600000000000001,0.003
8395,4,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.9600000000000001,0.003
8396,7,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.9600000000000001,0.003
8397,4,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.9600000000000001,0.003
8398,6,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.9600000000000001,0.003
8399,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.9600000000000001,0.003
8400,6,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.9600000000000001,0.004
8401,6,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.9600000000000001,0.004
8402,8,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.9600000000000001,0.004
8403,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.9600000000000001,0.004
8404,7,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.9600000000000001,0.004
8405,6,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.9600000000000001,0.004
8406,4,0,1,AI_dataset\wup_sim_mat.npz,1189909554,0.9600000000000001,0.004
8407,5,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.9600000000000001,0.004
